Date,Open,High,Low,Close,Adj Close,Volume,MA,RSI,Stock RSI
2024-03-26,70.89,71.04,69.37,69.53,69.53,2508600,54.4912,54.12283678316933,0.28592367661278545
2024-03-27,71.7,71.84,68.44,68.7,68.7,2850900,54.995,51.55300472653613,0.2133831426959593
2024-03-28,71.17,71.79,70.53,70.98,70.98,3175600,55.5574,52.624628590293824,0.24363265531852313
2024-04-01,70.15,70.2,68.11,69.78,69.78,1958600,56.13400000000001,45.7810320781032,0.050453438169200074
2024-04-02,64.93,66.34,64.55,65.97,65.97,1976500,56.6188,41.432628589460386,0.0
2024-04-03,65.76,66.99,65.57,65.87,65.87,1206300,57.132000000000005,36.916835699797176,0.0
2024-04-04,67.38,69.43,67.17,68.54,68.54,1844700,57.7184,48.43193157519601,0.3485827555503157
2024-04-05,66.97,68.66,66.87,67.43,67.43,1813500,58.275,47.024221453287204,0.37594652732320294
2024-04-08,72.24,72.26,71.25,71.79,71.79,2078800,58.9134,57.95931546658057,0.7826798528847485
2024-04-09,70.74,71.02,68.23,68.98,68.98,2484900,59.452600000000004,57.29332907756145,0.7579083366586261
2024-04-10,67.65,70.15,67.45,70.15,70.15,2062800,59.991400000000006,56.82478218780252,0.7404806278139195
2024-04-11,70.8,70.92,69.55,70.51,70.51,1929800,60.529399999999995,58.62969004893965,0.8076145889668869
2024-04-12,70.14,70.3,65.19,66.89,66.89,3576400,61.016200000000005,54.37216338880484,0.6492549100250837
2024-04-15,66.3,66.55,62.33,63.31,63.31,2752000,61.4212,36.74576271186442,0.0
2024-04-16,63.24,63.37,61.7,62.72,62.72,1577000,61.8166,38.04843804843805,0.05952657932503124
2024-04-17,62.41,62.99,59.62,61.05,61.05,2840200,62.19,36.95874531196726,0.009732375584249473
2024-04-18,62.41,64.2,61.91,63.56,63.56,2348700,62.598800000000004,37.44925575101488,0.032146562557746096
2024-04-19,64.75,65.15,63.6,64.42,64.42,1794100,63.0038,40.828199863107464,0.18654956618900273
2024-04-22,66.16,66.87,65.71,66.6,66.6,1607000,63.4238,51.141718013773094,0.6578323479222756
2024-04-23,66.13,67.19,66.13,66.55,66.55,932100,63.802800000000005,51.234567901234556,0.6620751826763538
2024-04-24,66.01,66.33,63.68,63.91,63.91,2697900,64.07480000000001,41.58487822609958,0.22112646599940253
2024-04-25,63.17,64.93,62.85,64.76,64.76,1246200,64.3806,45.10091743119266,0.3817941172365865
2024-04-26,63.76,64.77,63.28,63.72,63.72,880000,64.6186,33.13832010029252,0.0
2024-04-29,62.51,63.19,61.69,62.97,62.97,1287300,64.8412,36.259716506630085,0.12244914308747162
2024-04-30,61.12,61.46,58.91,59.08,59.08,2405000,64.9834,27.490849938999588,0.0
2024-05-01,57.63,59.41,56.53,56.87,56.87,2522600,65.0792,24.205748865355517,0.0
2024-05-02,58.75,59.6,58.21,59.38,59.38,1725700,65.2464,35.17568101065932,0.40586057906347717
2024-05-03,61.3,62.28,61.2,62.14,62.14,1404500,65.447,47.61321909424724,0.8660189776630565
2024-05-06,63.62,64.24,62.74,63.24,63.24,1062500,65.689,51.039168665067955,0.9927707075952071
2024-05-07,63.5,64.35,62.77,63.05,63.05,1042300,65.85940000000001,54.248088360237894,1.0
2024-05-08,62.01,62.8,61.75,62.14,62.14,633400,65.9594,46.763901549680945,0.7508786953215858
2024-05-09,61.32,62.73,60.85,62.5,62.5,1122000,65.9994,45.52238805970149,0.7095532356252482
2024-05-10,62.89,63.15,60.14,60.64,60.64,1858700,65.9666,35.890151515151544,0.38893118333165866
2024-05-13,62.79,63.48,62.57,63.19,63.19,1195400,65.9668,42.88738357324302,0.6218435388851745
2024-05-14,61.97,62.25,61.1,61.57,61.57,729600,65.8424,44.82300884955754,0.6862734504319848
2024-05-15,64.31,66.46,63.96,66.06,66.06,2317600,65.9228,52.47713414634146,0.9410513880186292
2024-05-16,66.0,66.46,64.59,65.22,65.22,1081400,65.8852,52.88018433179724,0.9544674598769621
2024-05-17,66.38,67.55,65.85,67.14,67.14,1104300,65.87240000000001,57.662624035281155,1.0
2024-05-20,67.04,70.21,66.76,70.2,70.2,1873900,65.8886,71.07657316148598,1.0
2024-05-21,70.98,71.32,69.15,69.31,69.31,1418600,65.8308,74.82043096568236,1.0
2024-05-22,69.75,70.72,69.19,69.65,69.65,949900,65.7958,72.43337702053299,0.938683873354091
2024-05-23,69.25,69.41,66.68,67.13,67.13,1562400,65.6662,61.01545253863132,0.645392259652459
